symbol,chain_id,direction,entry,stop_loss,tp1,rr,status,pnl_r,signal_time,entry_time,exit_time,exit_price,bars_in_trade
ETH/USDT,2.6,SHORT,3146.26,3189.697857142857,3101.5707142857145,2.06,CANCELLED,0.0,2025-11-16 18:00,,2025-11-16 18:15,,0
ETH/USDT,1.5,SHORT,3144.1800000000003,3207.0636000000004,3026.314285714286,3.75,CANCELLED,0.0,2025-11-16 18:00,,2025-11-16 23:00,,0
ETH/USDT,1.5,SHORT,3144.1800000000003,3207.0636000000004,3031.8085714285717,3.57,CLOSED_SL,-1.0,2025-11-16 23:00,2025-11-17 01:15,2025-11-17 07:45,3207.0636000000004,27
ETH/USDT,Signal_1,LONG,3163.0794,3099.8178120000002,3211.785,2.39,CLOSED_TP,2.39,2025-11-16 18:00,2025-11-17 03:00,2025-11-17 09:15,3211.785,26
ETH/USDT,Signal_1,LONG,3163.0794,3099.8178120000002,3211.785,2.39,CLOSED_TP,2.39,2025-11-16 23:00,2025-11-17 03:00,2025-11-17 09:15,3211.785,26
ETH/USDT,1.5,SHORT,3144.1800000000003,3207.0636000000004,3043.673571428572,3.2,CLOSED_SL,-1.0,2025-11-17 09:15,2025-11-17 13:30,2025-11-17 14:30,3207.0636000000004,5
ETH/USDT,1.5,SHORT,3144.1800000000003,3207.0636000000004,3043.673571428572,3.2,CLOSED_SL,-1.0,2025-11-17 11:30,2025-11-17 13:30,2025-11-17 14:30,3207.0636000000004,5
ETH/USDT,Signal_1,LONG,3075.259,3013.75382,3144.1800000000003,1.91,CANCELLED,0.0,2025-11-17 14:30,,2025-11-17 14:45,,0
ETH/USDT,1.4,SHORT,3134.85,3170.1872142857146,3088.9639285714284,2.6,CLOSED_TP,2.6,2025-11-17 15:00,2025-11-17 15:15,2025-11-17 16:00,3088.9639285714284,4
ETH/USDT,1.5,SHORT,3144.1800000000003,3207.0636000000004,3034.7625000000003,3.48,CLOSED_TP,3.48,2025-11-17 14:30,2025-11-17 14:45,2025-11-17 18:15,3034.7625000000003,15
ETH/USDT,2.6,SHORT,3105.105,3157.2009285714284,3042.800357142857,2.39,CLOSED_TP,2.39,2025-11-17 16:15,2025-11-17 16:30,2025-11-17 18:15,3042.800357142857,8
ETH/USDT,2.6,SHORT,3087.12,3123.4218571428573,3035.1107142857145,2.87,CANCELLED,0.0,2025-11-17 18:30,,2025-11-17 18:45,,0
ETH/USDT,Signal_1,LONG,3075.259,3013.75382,3161.2200000000003,2.21,CANCELLED,0.0,2025-11-17 20:00,,2025-11-18 08:45,,0
ETH/USDT,1.5,SHORT,3063.8100000000004,3125.0862,2938.4282142857146,4.09,CLOSED_SL,-1.0,2025-11-17 20:00,2025-11-18 08:30,2025-11-18 16:00,3125.0862,31
ETH/USDT,1.5,SHORT,3063.8100000000004,3125.0862,2934.5121428571433,4.22,CLOSED_SL,-1.0,2025-11-18 08:45,2025-11-18 09:00,2025-11-18 16:00,3125.0862,29
ETH/USDT,Signal_1,LONG,3075.259,3013.75382,3161.2200000000003,2.21,CANCELLED,0.0,2025-11-18 16:00,,2025-11-18 16:30,,0
ETH/USDT,Signal_1,LONG,3075.259,3013.75382,3161.2200000000003,2.21,CLOSED_TP,2.21,2025-11-18 08:45,2025-11-18 14:30,2025-11-18 16:30,3161.2200000000003,9
ETH/USDT,Signal_1,LONG,3075.259,3013.75382,3161.2200000000003,2.21,CANCELLED,0.0,2025-11-18 17:30,,2025-11-18 18:45,,0
ETH/USDT,Signal_1,LONG,3075.259,3013.75382,3161.2200000000003,2.21,CLOSED_SL,-1.0,2025-11-18 20:00,2025-11-19 03:30,2025-11-19 05:30,3013.75382,9
ETH/USDT,Signal_1,LONG,3075.259,3013.75382,3161.2200000000003,2.21,CLOSED_SL,-1.0,2025-11-19 05:30,2025-11-19 07:45,2025-11-19 15:30,3013.75382,32
ETH/USDT,1.5,SHORT,3063.8100000000004,3125.0862,2932.392857142858,4.29,CLOSED_TP,4.29,2025-11-18 20:00,2025-11-19 04:00,2025-11-19 17:00,2932.392857142858,53
ETH/USDT,1.3,LONG,2898.135,2867.7589285714284,2926.26,3.75,CANCELLED,0.0,2025-11-19 20:30,,2025-11-19 20:45,,0
ETH/USDT,Signal_1,LONG,3039.2362000000003,2978.451476,3080.36,4.52,CLOSED_SL,-1.0,2025-11-19 20:00,2025-11-20 00:15,2025-11-20 14:00,2978.451476,56
ETH/USDT,Signal_1,LONG,3039.2362000000003,2978.451476,3080.36,4.52,CLOSED_SL,-1.0,2025-11-19 21:00,2025-11-20 00:15,2025-11-20 14:00,2978.451476,56
ETH/USDT,Signal_1,LONG,2935.3362,2876.629476,3026.775,1.98,CLOSED_SL,-1.0,2025-11-20 14:00,2025-11-20 16:00,2025-11-20 16:30,2876.629476,3
ETH/USDT,Signal_1,LONG,2935.3362,2876.629476,3026.775,1.98,CLOSED_SL,-1.0,2025-11-20 14:30,2025-11-20 16:00,2025-11-20 16:30,2876.629476,3
ETH/USDT,1.3,LONG,2841.0550000000003,2806.5879285714286,2879.935,2.09,CLOSED_TP,2.09,2025-11-20 19:00,2025-11-20 19:15,2025-11-20 21:15,2879.935,9
ETH/USDT,Signal_1,LONG,2935.3362,2876.629476,2977.5950000000003,1.56,CANCELLED,0.0,2025-11-20 17:00,,2025-11-21 05:45,,0
ETH/USDT,Signal_1,LONG,2935.3362,2876.629476,2977.5950000000003,1.56,CANCELLED,0.0,2025-11-20 21:15,,2025-11-21 10:00,,0
ETH/USDT,2.6,LONG,2757.9449999999997,2706.988571428571,2778.38,1.59,CLOSED_TP,1.59,2025-11-21 20:00,2025-11-21 21:15,2025-11-22 00:00,2778.38,12
ETH/USDT,1.3,LONG,2757.9449999999997,2706.0739999999996,2795.79,1.56,CLOSED_SL,-1.0,2025-11-21 19:00,2025-11-21 19:30,2025-11-22 10:45,2706.0739999999996,62
ETH/USDT,Signal_1,LONG,2698.4492,2644.480216,2929.16,5.17,CANCELLED,0.0,2025-11-22 16:00,,2025-11-23 04:45,,0
ETH/USDT,Signal_1,LONG,2698.4492,2644.480216,2929.16,5.17,CANCELLED,0.0,2025-11-22 16:30,,2025-11-23 05:15,,0
ETH/USDT,Signal_1,LONG,2736.4956,2681.7656880000004,2929.16,4.41,CANCELLED,0.0,2025-11-23 04:45,,2025-11-23 17:30,,0
ETH/USDT,Signal_1,LONG,2736.4956,2681.7656880000004,2929.16,4.41,CANCELLED,0.0,2025-11-23 05:15,,2025-11-23 18:00,,0
ETH/USDT,Signal_1,LONG,2817.5432,2761.192336,2929.16,2.84,CLOSED_TP,2.84,2025-11-24 00:00,2025-11-24 02:00,2025-11-24 17:30,2929.16,63
ETH/USDT,Signal_1,LONG,2817.5432,2761.192336,2929.16,2.84,CLOSED_TP,2.84,2025-11-24 01:00,2025-11-24 02:00,2025-11-24 17:30,2929.16,63
ETH/USDT,2.6,LONG,2939.24,2903.0317857142854,2967.681071428571,1.57,CANCELLED,0.0,2025-11-25 22:45,,2025-11-25 23:00,,0
ETH/USDT,2.6,LONG,2939.24,2903.254857142857,2966.565714285714,1.52,CANCELLED,0.0,2025-11-26 00:30,,2025-11-26 01:30,,0
ETH/USDT,2.6,LONG,3062.45,3031.1065,3088.1674999999996,1.64,CANCELLED,0.0,2025-11-28 15:00,,2025-11-28 15:30,,0
ETH/USDT,2.6,LONG,3062.45,3031.3295714285714,3087.052142857143,1.58,CLOSED_TP,1.58,2025-11-28 14:30,2025-11-28 14:45,2025-11-28 15:30,3087.052142857143,4
ETH/USDT,Signal_1,LONG,3005.6227999999996,2970.238285714286,3100.6949999999997,8.72,CANCELLED,0.0,2025-11-28 16:00,,2025-11-29 04:45,,0
ETH/USDT,Signal_1,LONG,3005.6227999999996,2970.238285714286,3100.6949999999997,8.72,CANCELLED,0.0,2025-11-28 17:30,,2025-11-29 06:15,,0
ETH/USDT,Signal_1,LONG,3005.6227999999996,2971.9054285714287,3100.6949999999997,9.15,CLOSED_SL,-1.0,2025-11-29 04:45,2025-11-29 06:30,2025-11-29 17:45,2971.9054285714287,46
ETH/USDT,Signal_1,LONG,3005.6227999999996,2971.9054285714287,3100.6949999999997,9.15,CLOSED_SL,-1.0,2025-11-29 06:15,2025-11-29 06:30,2025-11-29 17:45,2971.9054285714287,46
ETH/USDT,Signal_1,LONG,3005.6227999999996,2972.501785714286,3100.6949999999997,9.32,OPEN,0.0,2025-11-29 17:45,2025-11-30 01:00,2025-11-30 22:00,,85
ETH/USDT,Signal_1,LONG,3005.6227999999996,2972.501785714286,3100.6949999999997,9.32,OPEN,0.0,2025-11-29 18:30,2025-11-30 01:00,2025-11-30 22:00,,85
SOL/USDT,2.6,SHORT,207.36,210.06035714285716,206.68,1.74,CANCELLED,0.0,2025-09-04 07:30,,2025-09-04 07:45,,0
SOL/USDT,2.6,SHORT,207.36,210.08628571428574,206.135,1.72,CLOSED_TP,1.72,2025-09-04 05:45,2025-09-04 07:15,2025-09-04 14:00,206.135,28
SOL/USDT,Signal_1,LONG,200.5228,198.4002857142857,205.88,2.57,CANCELLED,0.0,2025-09-07 04:00,,2025-09-07 16:45,,0
SOL/USDT,Signal_1,LONG,200.5228,198.4002857142857,205.88,2.57,CANCELLED,0.0,2025-09-07 05:30,,2025-09-07 18:15,,0
SOL/USDT,Signal_1,LONG,200.5228,198.49092857142855,205.88,2.69,CANCELLED,0.0,2025-09-07 16:45,,2025-09-07 22:30,,0
SOL/USDT,Signal_1,LONG,200.5228,198.49092857142855,205.88,2.69,CANCELLED,0.0,2025-09-07 18:15,,2025-09-07 22:30,,0
SOL/USDT,Signal_1,LONG,215.1682,210.86483600000003,220.66248571428574,2.55,CLOSED_TP,2.55,2025-09-09 04:00,2025-09-09 04:15,2025-09-10 07:15,220.66248571428574,109
SOL/USDT,Signal_1,LONG,215.1682,210.86483600000003,220.66248571428574,2.55,CLOSED_TP,2.55,2025-09-09 05:00,2025-09-09 05:45,2025-09-10 07:15,220.66248571428574,103
SOL/USDT,Signal_1,LONG,215.131,210.82838,221.55742857142857,2.99,CANCELLED,0.0,2025-09-10 08:00,,2025-09-10 08:15,,0
SOL/USDT,Signal_1,LONG,215.131,210.82838,221.55742857142857,2.99,CANCELLED,0.0,2025-09-10 08:30,,2025-09-10 12:30,,0
SOL/USDT,Signal_1,LONG,215.131,210.82838,221.55742857142857,2.99,CANCELLED,0.0,2025-09-10 11:00,,2025-09-10 12:30,,0
SOL/USDT,Signal_1,LONG,220.9276,216.509048,227.2683142857143,2.87,CLOSED_TP,2.87,2025-09-10 16:00,2025-09-10 19:15,2025-09-11 12:00,227.2683142857143,68
SOL/USDT,Signal_1,LONG,220.9276,216.509048,227.2683142857143,2.87,CLOSED_TP,2.87,2025-09-10 18:30,2025-09-10 19:15,2025-09-11 12:00,227.2683142857143,68
SOL/USDT,Signal_1,LONG,240.41,235.6018,246.63071428571428,2.59,CLOSED_TP,2.59,2025-09-13 20:00,2025-09-13 21:00,2025-09-14 02:00,246.63071428571428,21
SOL/USDT,Signal_1,LONG,240.41,235.6018,246.63071428571428,2.59,CLOSED_TP,2.59,2025-09-13 21:30,2025-09-13 21:45,2025-09-14 02:00,246.63071428571428,18
SOL/USDT,Signal_1,LONG,238.024,234.42885714285714,240.475,2.22,CANCELLED,0.0,2025-09-14 16:00,,2025-09-14 16:15,,0
SOL/USDT,Signal_1,LONG,238.024,234.42885714285714,240.475,2.22,CANCELLED,0.0,2025-09-14 17:30,,2025-09-14 17:45,,0
SOL/USDT,Signal_1,LONG,245.1406,241.79292857142858,252.07595714285713,4.14,CLOSED_SL,-1.0,2025-09-18 20:00,2025-09-19 03:45,2025-09-19 10:00,241.79292857142858,26
SOL/USDT,Signal_1,LONG,245.1406,241.79292857142858,252.07595714285713,4.14,CLOSED_SL,-1.0,2025-09-18 21:30,2025-09-19 03:45,2025-09-19 10:00,241.79292857142858,26
SOL/USDT,Signal_1,LONG,233.9444,229.82278571428571,237.78719999999998,1.86,CANCELLED,0.0,2025-09-19 12:00,,2025-09-19 12:15,,0
SOL/USDT,Signal_1,LONG,233.9444,229.82278571428571,237.78719999999998,1.86,CANCELLED,0.0,2025-09-19 12:30,,2025-09-19 12:45,,0
SOL/USDT,Signal_1,LONG,233.9444,229.82278571428571,237.78719999999998,1.86,CANCELLED,0.0,2025-09-19 15:00,,2025-09-19 15:15,,0
SOL/USDT,Signal_1,LONG,233.9444,229.82964285714286,237.78719999999998,1.87,CANCELLED,0.0,2025-09-19 17:30,,2025-09-19 19:00,,0
SOL/USDT,Signal_1,LONG,236.6204,233.95514285714287,239.435,5.35,CANCELLED,0.0,2025-09-20 04:00,,2025-09-20 05:30,,0
SOL/USDT,Signal_1,LONG,236.6204,233.95514285714287,239.435,5.35,CANCELLED,0.0,2025-09-20 06:00,,2025-09-20 06:45,,0
SOL/USDT,Signal_1,LONG,236.6204,233.9757142857143,239.435,5.39,CANCELLED,0.0,2025-09-20 08:30,,2025-09-20 15:00,,0
SOL/USDT,Signal_1,LONG,236.6204,233.9757142857143,239.435,5.39,CANCELLED,0.0,2025-09-20 11:00,,2025-09-20 15:00,,0
SOL/USDT,Signal_1,LONG,236.6204,233.98042857142858,239.435,5.4,CANCELLED,0.0,2025-09-20 15:00,,2025-09-20 15:15,,0
SOL/USDT,Signal_1,LONG,236.6204,233.97400000000002,239.435,5.39,CANCELLED,0.0,2025-09-20 16:00,,2025-09-20 16:15,,0
SOL/USDT,Signal_1,LONG,236.6204,233.97400000000002,239.435,5.39,CANCELLED,0.0,2025-09-20 18:30,,2025-09-20 20:30,,0
SOL/USDT,Signal_1,LONG,236.6204,234.0192142857143,239.435,5.48,CANCELLED,0.0,2025-09-20 21:00,,2025-09-20 21:15,,0
SOL/USDT,Signal_1,LONG,236.6204,234.0192142857143,239.435,5.48,CANCELLED,0.0,2025-09-20 23:30,,2025-09-20 23:45,,0
SOL/USDT,Signal_1,LONG,236.6204,234.11178571428573,239.435,5.68,CANCELLED,0.0,2025-09-21 04:00,,2025-09-21 04:15,,0
SOL/USDT,Signal_1,LONG,236.6204,234.11178571428573,239.435,5.68,CANCELLED,0.0,2025-09-21 04:30,,2025-09-21 04:45,,0
SOL/USDT,Signal_1,LONG,236.6204,234.11178571428573,239.435,5.68,CANCELLED,0.0,2025-09-21 07:00,,2025-09-21 07:15,,0
SOL/USDT,2.6,LONG,220.17000000000002,217.45971428571428,220.87,3.05,CLOSED_TP,3.05,2025-09-22 20:00,2025-09-22 21:15,2025-09-22 21:30,220.87,2
SOL/USDT,Signal_1,LONG,220.8896,216.471808,226.64,3.02,CLOSED_SL,-1.0,2025-09-22 20:00,2025-09-22 21:30,2025-09-23 02:00,216.471808,19
SOL/USDT,Signal_1,LONG,220.8896,216.471808,226.64,3.02,CLOSED_SL,-1.0,2025-09-22 21:30,2025-09-22 21:45,2025-09-23 02:00,216.471808,18
SOL/USDT,Signal_1,LONG,219.1454,214.762492,226.64,3.44,CLOSED_SL,-1.0,2025-09-23 02:00,2025-09-23 06:30,2025-09-23 19:45,214.762492,54
SOL/USDT,Signal_1,LONG,219.1454,214.762492,226.64,3.44,CLOSED_SL,-1.0,2025-09-23 04:00,2025-09-23 06:30,2025-09-23 19:45,214.762492,54
SOL/USDT,Signal_1,LONG,219.1454,214.762492,226.64,3.44,CANCELLED,0.0,2025-09-23 19:45,,2025-09-24 08:30,,0
SOL/USDT,Signal_1,LONG,219.1454,214.762492,226.64,3.44,CANCELLED,0.0,2025-09-24 12:00,,2025-09-25 00:45,,0
SOL/USDT,Signal_1,LONG,219.1454,214.762492,226.64,3.44,CANCELLED,0.0,2025-09-24 12:30,,2025-09-25 01:15,,0
SOL/USDT,Signal_1,LONG,198.2748,194.309304,209.175,3.51,CLOSED_SL,-1.0,2025-09-26 00:00,2025-09-26 12:30,2025-09-26 12:30,194.309304,1
SOL/USDT,Signal_1,LONG,198.2748,194.309304,209.175,3.51,CLOSED_SL,-1.0,2025-09-26 02:00,2025-09-26 12:30,2025-09-26 12:30,194.309304,1
SOL/USDT,Signal_1,LONG,195.5174,192.61457142857142,209.175,5.75,CLOSED_TP,5.75,2025-09-26 12:30,2025-09-26 13:00,2025-09-28 22:00,209.175,229
SOL/USDT,Signal_1,LONG,195.5174,192.61457142857142,209.175,5.75,CLOSED_TP,5.75,2025-09-26 14:30,2025-09-26 15:00,2025-09-28 22:00,209.175,221
SOL/USDT,Signal_1,LONG,209.168,205.56192857142855,214.70835714285715,3.07,CLOSED_TP,3.07,2025-09-29 12:00,2025-09-29 13:45,2025-09-29 21:00,214.70835714285715,30
SOL/USDT,Signal_1,LONG,209.168,205.56192857142855,214.70835714285715,3.07,CLOSED_TP,3.07,2025-09-29 12:30,2025-09-29 13:45,2025-09-29 21:00,214.70835714285715,30
SOL/USDT,Signal_1,LONG,207.8304,203.673792,214.3,4.98,CLOSED_TP,4.98,2025-09-30 00:00,2025-09-30 08:45,2025-10-01 08:30,214.3,96
SOL/USDT,Signal_1,LONG,207.8304,203.673792,214.3,4.98,CLOSED_TP,4.98,2025-09-30 01:00,2025-09-30 08:45,2025-10-01 08:30,214.3,96
SOL/USDT,1.5,LONG,229.125,224.5425,239.875,2.38,CLOSED_SL,-1.0,2025-10-03 00:00,2025-10-03 06:45,2025-10-04 15:15,224.5425,131
SOL/USDT,1.5,LONG,229.125,224.5425,239.875,2.38,CLOSED_SL,-1.0,2025-10-03 01:30,2025-10-03 06:45,2025-10-04 15:15,224.5425,131
SOL/USDT,1.5,LONG,229.125,225.64328571428572,232.885,3.09,CLOSED_TP,3.09,2025-10-04 15:15,2025-10-05 02:30,2025-10-05 04:45,232.885,10
SOL/USDT,Signal_1,LONG,230.5196,225.909208,232.885,2.03,CLOSED_TP,2.03,2025-10-04 15:15,2025-10-05 02:30,2025-10-05 04:45,232.885,10
SOL/USDT,Signal_1,LONG,227.3356,222.788888,230.075,2.76,CANCELLED,0.0,2025-10-05 08:00,,2025-10-05 08:15,,0
SOL/USDT,Signal_1,LONG,227.3356,222.788888,230.075,2.76,CANCELLED,0.0,2025-10-05 08:30,,2025-10-05 08:45,,0
SOL/USDT,1.5,LONG,229.595,225.0031,239.875,2.6,CLOSED_SL,-1.0,2025-10-05 08:00,2025-10-05 14:45,2025-10-07 14:00,225.0031,190
SOL/USDT,1.5,LONG,229.595,225.0031,239.875,2.6,CLOSED_SL,-1.0,2025-10-05 08:30,2025-10-05 14:45,2025-10-07 14:00,225.0031,190
SOL/USDT,Signal_1,LONG,228.8342,225.27435714285713,233.165,2.44,CANCELLED,0.0,2025-10-07 14:00,,2025-10-08 02:45,,0
SOL/USDT,Signal_1,LONG,228.8342,225.27435714285713,233.165,2.44,CANCELLED,0.0,2025-10-07 15:30,,2025-10-08 04:15,,0
SOL/USDT,1.1,LONG,221.45,217.585,228.675,2.57,CLOSED_TP,2.57,2025-10-08 04:30,2025-10-08 08:00,2025-10-08 18:30,228.675,43
SOL/USDT,1.3,LONG,221.45,217.585,228.675,2.57,CLOSED_TP,2.57,2025-10-08 04:30,2025-10-08 08:00,2025-10-08 18:30,228.675,43
SOL/USDT,1.5,LONG,229.595,225.0031,233.165,1.72,CLOSED_SL,-1.0,2025-10-08 18:30,2025-10-08 18:45,2025-10-09 02:45,225.0031,33
SOL/USDT,1.5,LONG,229.595,225.0031,233.165,1.72,CLOSED_SL,-1.0,2025-10-08 19:00,2025-10-08 19:45,2025-10-09 02:45,225.0031,29
SOL/USDT,Signal_1,LONG,220.2804,215.87479199999999,226.765,1.87,CANCELLED,0.0,2025-10-09 04:00,,2025-10-09 04:15,,0
SOL/USDT,Signal_1,LONG,220.2804,215.87479199999999,226.765,1.87,CANCELLED,0.0,2025-10-09 05:00,,2025-10-09 05:15,,0
SOL/USDT,1.5,LONG,225.8,221.28400000000002,233.165,1.63,CLOSED_SL,-1.0,2025-10-09 02:45,2025-10-09 03:00,2025-10-09 08:15,221.28400000000002,22
SOL/USDT,1.5,LONG,225.8,221.28400000000002,233.165,1.63,CLOSED_SL,-1.0,2025-10-09 05:00,2025-10-09 07:00,2025-10-09 08:15,221.28400000000002,6
SOL/USDT,1.5,LONG,225.8,221.28400000000002,233.165,1.63,CLOSED_SL,-1.0,2025-10-09 08:15,2025-10-09 12:30,2025-10-09 14:15,221.28400000000002,8
SOL/USDT,Signal_1,LONG,220.2804,215.87479199999999,226.765,1.87,CLOSED_SL,-1.0,2025-10-09 08:15,2025-10-09 08:30,2025-10-10 15:15,215.87479199999999,124
SOL/USDT,Signal_1,LONG,220.2804,215.87479199999999,226.765,1.87,CLOSED_SL,-1.0,2025-10-09 14:15,2025-10-09 14:30,2025-10-10 15:15,215.87479199999999,100
SOL/USDT,1.1,LONG,187.33499999999998,183.69528571428572,190.93,2.06,CLOSED_TP,2.06,2025-10-11 02:00,2025-10-11 02:15,2025-10-11 02:30,190.93,2
SOL/USDT,1.3,LONG,187.33499999999998,183.69528571428572,190.93,2.06,CLOSED_TP,2.06,2025-10-11 02:00,2025-10-11 02:15,2025-10-11 02:30,190.93,2
SOL/USDT,1.1,LONG,187.18,183.43640000000002,190.93,2.04,CLOSED_SL,-1.0,2025-10-11 02:45,2025-10-11 03:00,2025-10-11 03:30,183.43640000000002,3
SOL/USDT,1.3,LONG,187.18,183.43640000000002,190.93,2.04,CLOSED_SL,-1.0,2025-10-11 02:45,2025-10-11 03:00,2025-10-11 03:30,183.43640000000002,3
SOL/USDT,1.4,SHORT,187.33499999999998,191.08169999999998,181.46142857142854,3.14,CLOSED_TP,3.14,2025-10-11 02:00,2025-10-11 02:15,2025-10-11 05:15,181.46142857142854,13
SOL/USDT,1.4,SHORT,187.18,190.9236,181.94071428571428,2.8,CLOSED_TP,2.8,2025-10-11 02:45,2025-10-11 03:00,2025-10-11 05:15,181.94071428571428,10
SOL/USDT,1.1,LONG,183.79,181.9247142857143,185.57999999999998,1.83,CLOSED_TP,1.83,2025-10-11 05:30,2025-10-11 06:00,2025-10-11 06:15,185.57999999999998,2
SOL/USDT,1.3,LONG,183.79,181.9247142857143,185.57999999999998,1.83,CLOSED_TP,1.83,2025-10-11 05:30,2025-10-11 06:00,2025-10-11 06:15,185.57999999999998,2
SOL/USDT,1.4,SHORT,183.79,186.9452857142857,180.06357142857144,2.36,CLOSED_SL,-1.0,2025-10-11 05:30,2025-10-11 06:00,2025-10-11 08:45,186.9452857142857,12
SOL/USDT,1.4,SHORT,183.79,186.8717857142857,180.4310714285714,2.18,CLOSED_SL,-1.0,2025-10-11 07:00,2025-10-11 07:15,2025-10-11 08:45,186.8717857142857,7
SOL/USDT,2.6,LONG,187.18,183.43640000000002,201.29000000000002,7.8,CLOSED_SL,-1.0,2025-10-11 08:45,2025-10-11 09:00,2025-10-11 10:30,183.43640000000002,7
SOL/USDT,1.5,SHORT,179.775,183.3705,166.2407142857143,7.53,CLOSED_SL,-1.0,2025-10-11 20:00,2025-10-12 04:15,2025-10-12 14:45,183.3705,43
SOL/USDT,1.5,SHORT,179.775,183.3705,166.2407142857143,7.53,CLOSED_SL,-1.0,2025-10-11 22:00,2025-10-12 04:15,2025-10-12 14:45,183.3705,43
SOL/USDT,Signal_1,LONG,195.983,192.06334,224.85,10.59,CLOSED_SL,-1.0,2025-10-13 12:00,2025-10-13 13:30,2025-10-14 06:45,192.06334,70
SOL/USDT,Signal_1,LONG,195.983,192.06334,224.85,10.59,CLOSED_SL,-1.0,2025-10-13 14:00,2025-10-13 15:00,2025-10-14 06:45,192.06334,64
SOL/USDT,Signal_1,LONG,194.2236,190.33912800000002,208.19,7.88,CLOSED_TP,7.88,2025-10-14 06:45,2025-10-14 07:30,2025-10-15 08:30,208.19,101
SOL/USDT,Signal_1,LONG,194.2236,190.33912800000002,208.19,7.88,CLOSED_TP,7.88,2025-10-14 07:30,2025-10-14 07:45,2025-10-15 08:30,208.19,100
SOL/USDT,Signal_1,LONG,200.50639999999999,196.49627199999998,208.19,6.07,CLOSED_SL,-1.0,2025-10-15 08:30,2025-10-15 13:45,2025-10-15 15:45,196.49627199999998,9
SOL/USDT,1.5,SHORT,201.27,205.2954,187.01,5.16,CANCELLED,0.0,2025-10-15 15:45,,2025-10-16 04:30,,0
SOL/USDT,Signal_1,LONG,200.50639999999999,196.49627199999998,203.55,6.07,CANCELLED,0.0,2025-10-15 15:45,,2025-10-16 04:30,,0
SOL/USDT,1.5,SHORT,201.27,205.2954,187.01,5.16,CLOSED_TP,5.16,2025-10-15 08:30,2025-10-15 13:00,2025-10-16 09:30,187.01,83
SOL/USDT,1.5,SHORT,200.385,204.3927,189.78321428571428,5.29,CANCELLED,0.0,2025-10-16 09:30,,2025-10-16 15:30,,0
SOL/USDT,Signal_1,LONG,200.50639999999999,196.49627199999998,203.55,9.23,CANCELLED,0.0,2025-10-16 04:30,,2025-10-16 17:15,,0
SOL/USDT,1.4,SHORT,190.14499999999998,193.40428571428572,185.92357142857142,2.59,CLOSED_TP,2.59,2025-10-16 17:15,2025-10-16 17:30,2025-10-16 19:15,185.92357142857142,8
SOL/USDT,1.4,SHORT,188.075,190.5159285714286,184.64535714285714,2.81,CANCELLED,0.0,2025-10-16 19:15,,2025-10-16 19:30,,0
SOL/USDT,1.4,SHORT,187.05,189.04392857142858,183.53035714285716,3.53,CANCELLED,0.0,2025-10-16 19:30,,2025-10-16 20:30,,0
SOL/USDT,2.6,SHORT,187.05,188.94171428571428,184.04142857142858,3.18,CANCELLED,0.0,2025-10-16 21:00,,2025-10-16 21:15,,0
SOL/USDT,Signal_1,LONG,200.50639999999999,196.49627199999998,203.55,9.23,CANCELLED,0.0,2025-10-16 09:30,,2025-10-16 22:15,,0
SOL/USDT,Signal_1,LONG,200.50639999999999,196.49627199999998,209.70675714285713,4.59,CANCELLED,0.0,2025-10-17 00:00,,2025-10-17 12:45,,0
SOL/USDT,Signal_1,LONG,200.50639999999999,196.49627199999998,209.70675714285713,4.59,CANCELLED,0.0,2025-10-17 00:30,,2025-10-17 13:15,,0
SOL/USDT,Signal_1,LONG,200.50639999999999,196.49627199999998,210.02604285714284,4.75,CANCELLED,0.0,2025-10-18 04:00,,2025-10-18 16:45,,0
SOL/USDT,Signal_1,LONG,200.50639999999999,196.49627199999998,210.02604285714284,4.75,CANCELLED,0.0,2025-10-18 06:30,,2025-10-18 19:15,,0
SOL/USDT,Signal_1,LONG,200.50639999999999,196.49627199999998,209.10461428571426,4.29,CANCELLED,0.0,2025-10-18 16:45,,2025-10-19 05:30,,0
SOL/USDT,Signal_1,LONG,183.385,179.7173,186.195,1.75,CANCELLED,0.0,2025-10-19 05:30,,2025-10-19 05:45,,0
SOL/USDT,Signal_1,LONG,200.50639999999999,196.49627199999998,209.10461428571426,4.29,CANCELLED,0.0,2025-10-18 19:15,,2025-10-19 08:00,,0
SOL/USDT,Signal_1,LONG,183.385,179.7173,186.195,1.75,CANCELLED,0.0,2025-10-19 07:30,,2025-10-19 08:00,,0
SOL/USDT,Signal_1,LONG,183.385,179.7173,186.195,1.75,CANCELLED,0.0,2025-10-19 10:00,,2025-10-19 10:15,,0
SOL/USDT,2.6,LONG,186.47500000000002,184.02342857142858,188.40785714285715,1.58,CANCELLED,0.0,2025-10-19 10:00,,2025-10-19 10:15,,0
SOL/USDT,Signal_1,LONG,183.385,179.7173,186.195,1.75,CANCELLED,0.0,2025-10-19 12:30,,2025-10-19 12:45,,0
SOL/USDT,Signal_1,LONG,183.385,179.7173,186.195,1.75,CANCELLED,0.0,2025-10-19 15:00,,2025-10-19 15:15,,0
SOL/USDT,Signal_1,LONG,183.385,179.7173,186.195,1.75,CANCELLED,0.0,2025-10-19 17:30,,2025-10-19 17:45,,0
SOL/USDT,Signal_1,LONG,188.101,184.33898,200.385,3.5,CLOSED_SL,-1.0,2025-10-20 20:00,2025-10-21 01:00,2025-10-21 04:00,184.33898,13
